id: c2d3afb3-e1e8-47c6-a796-0a579d0dc182, total_duration_in_sec: 1780.377, numFiles_prod_in_sec: 1770, numFiles_temp_in_sec: 960
id: c33559a1-38e6-4ff0-917d-76a45cb9d13a, total_duration_in_sec: 853.324, numFiles_prod_in_sec: 840, numFiles_temp_in_sec: 30
id: c3a72a00-6bcc-4bc6-b9e5-5b0341dccb97, total_duration_in_sec: 5350.608, numFiles_prod_in_sec: 5235, numFiles_temp_in_sec: 4260
id: c4d79414-0619-4d7f-ba0b-c54e0177a5e8, total_duration_in_sec: 4592.33, numFiles_prod_in_sec: 4560, numFiles_temp_in_sec: 1815
id: c52b4ffe-02f4-4518-8491-56bc64b38b02, total_duration_in_sec: 4630.337, numFiles_prod_in_sec: 4560, numFiles_temp_in_sec: 3735
id: c52fd694-dde5-41e5-b650-40a2a4a03ea7, total_duration_in_sec: 3627.565, numFiles_prod_in_sec: 3585, numFiles_temp_in_sec: 1110
id: c7558260-11ad-4f82-a96f-0f3cfbbebec3, total_duration_in_sec: 3700.73, numFiles_prod_in_sec: 3660, numFiles_temp_in_sec: 1995
id: c80d5339-6ac8-43fc-a37e-4450e25ec846, total_duration_in_sec: 1347.49, numFiles_prod_in_sec: 1335, numFiles_temp_in_sec: 255
id: c81ec127-10ec-42cc-901a-2563bad88b44, total_duration_in_sec: 5015.153, numFiles_prod_in_sec: 4995, numFiles_temp_in_sec: 930
id: c833ad9c-22d0-48fb-8ad4-3fb63cb24f5b, total_duration_in_sec: 7648.615, numFiles_prod_in_sec: 7470, numFiles_temp_in_sec: 3960
id: c8fd8fec-4298-467c-a12f-3fb99839e33f, total_duration_in_sec: 1157.419, numFiles_prod_in_sec: 1140, numFiles_temp_in_sec: 210
id: c98398ba-c550-4ea6-a2a6-107422c8c3d3, total_duration_in_sec: 881.682, numFiles_prod_in_sec: 870, numFiles_temp_in_sec: 75
id: c9cb22ff-a03a-4a82-9391-698743660dbc, total_duration_in_sec: 3450.494, numFiles_prod_in_sec: 3435, numFiles_temp_in_sec: 1815
id: c9e1b4a5-c96e-4389-a910-225dd6dea112, total_duration_in_sec: 10273.051, numFiles_prod_in_sec: 10245, numFiles_temp_in_sec: 7470
id: ca978277-76a6-476a-9e3b-e1af4941fa04, total_duration_in_sec: 1672.828, numFiles_prod_in_sec: 1650, numFiles_temp_in_sec: 885
id: caad406d-fd34-4ca7-b0cb-4bee232d25e1, total_duration_in_sec: 998.193, numFiles_prod_in_sec: 975, numFiles_temp_in_sec: 120
id: cb121b2c-5de8-43f9-a137-be93f573ec21, total_duration_in_sec: 4717.455, numFiles_prod_in_sec: 4680, numFiles_temp_in_sec: 2355
id: cb24cfc8-e4c0-4479-92cc-5e3ada8472c8, total_duration_in_sec: 6629.552, numFiles_prod_in_sec: 6510, numFiles_temp_in_sec: 4215
id: ccc95ae5-4334-4f73-b6a7-0284faeedf07, total_duration_in_sec: 1878.241, numFiles_prod_in_sec: 1860, numFiles_temp_in_sec: 675
id: cd1ba1db-238a-41db-afa1-e7480d421ea7, total_duration_in_sec: 4098.458, numFiles_prod_in_sec: 4065, numFiles_temp_in_sec: 1215
id: ce1767fe-f8cd-4ba6-a155-2e263b591af2, total_duration_in_sec: 3127.37, numFiles_prod_in_sec: 3090, numFiles_temp_in_sec: 1890
id: cead98bc-9b37-43a5-970f-bcb20602db83, total_duration_in_sec: 5598.559, numFiles_prod_in_sec: 5580, numFiles_temp_in_sec: 1680
id: cf1daedb-1895-4195-9efe-078e9945d42e, total_duration_in_sec: 27795.765, numFiles_prod_in_sec: 46425, numFiles_temp_in_sec: 27705
id: d0154388-3b0e-49b1-a622-c7d2fa7a9080, total_duration_in_sec: 2474.192, numFiles_prod_in_sec: 2460, numFiles_temp_in_sec: 1080
id: d05ce930-7bad-41d3-8382-128ff629c3f6, total_duration_in_sec: 2373.366, numFiles_prod_in_sec: 2355, numFiles_temp_in_sec: 345
id: d0bc8871-ec5b-4916-a66b-60f3e7060912, total_duration_in_sec: 1248.013, numFiles_prod_in_sec: 1230, numFiles_temp_in_sec: 255
id: d14195e1-3707-4040-8fed-5d1acf01e28f, total_duration_in_sec: 2911.94, numFiles_prod_in_sec: 2880, numFiles_temp_in_sec: 1185
id: d169fdc5-48d8-40fa-9d97-020fc4188b09, total_duration_in_sec: 4317.18, numFiles_prod_in_sec: 4200, numFiles_temp_in_sec: 1095
id: d24c37aa-0d83-4f60-b60c-44fe38057e66, total_duration_in_sec: 3846.565, numFiles_prod_in_sec: 3780, numFiles_temp_in_sec: 2775
id: d315d90b-74fa-44e0-a87b-db104aa57a5a, total_duration_in_sec: 4279.081, numFiles_prod_in_sec: 4200, numFiles_temp_in_sec: 315
id: d3247f33-a373-4611-9722-e9083576502c, total_duration_in_sec: 7436.015, numFiles_prod_in_sec: 7425, numFiles_temp_in_sec: 3510
id: d35f6a3d-2439-4d5b-8c64-99dcf54dcf55, total_duration_in_sec: 6922.308, numFiles_prod_in_sec: 6885, numFiles_temp_in_sec: 4740
id: d3b35252-f7c2-4cb1-92ba-e61395ea1857, total_duration_in_sec: 1381.11, numFiles_prod_in_sec: 1365, numFiles_temp_in_sec: 480
id: d5136282-60c8-42c0-8b64-89eb59a3568f, total_duration_in_sec: 5030.615, numFiles_prod_in_sec: 4965, numFiles_temp_in_sec: 3420
id: d54be8fd-fa22-4279-bdb0-dca7b4532b11, total_duration_in_sec: 4231.717, numFiles_prod_in_sec: 4170, numFiles_temp_in_sec: 2640
id: d558ecc8-4bd5-448f-9a1f-242f93fe8268, total_duration_in_sec: 4345.362, numFiles_prod_in_sec: 4335, numFiles_temp_in_sec: 825
id: d55f3e85-ed10-4ff5-9a6b-93c939f77049, total_duration_in_sec: 3472.544, numFiles_prod_in_sec: 3345, numFiles_temp_in_sec: 2430
id: d5edfe74-4c48-45a6-a902-08e49886dd40, total_duration_in_sec: 2857.553, numFiles_prod_in_sec: 2835, numFiles_temp_in_sec: 60
id: d6167ab0-b980-42e9-8163-7d1d21bd6055, total_duration_in_sec: 1219.687, numFiles_prod_in_sec: 1200, numFiles_temp_in_sec: 15
id: d6cb70af-67a8-460b-8720-bfae3b89b7fd, total_duration_in_sec: 3924.529, numFiles_prod_in_sec: 3885, numFiles_temp_in_sec: 1485
id: d714a3c5-2121-4940-9c71-76a0d2bd02a5, total_duration_in_sec: 2197.731, numFiles_prod_in_sec: 2145, numFiles_temp_in_sec: 945
id: d744ff2f-e17a-4ca8-a818-e61ad075a38a, total_duration_in_sec: 7627.483, numFiles_prod_in_sec: 7590, numFiles_temp_in_sec: 3285
id: d7aa2d2e-51fb-4420-b432-c05c877aed2f, total_duration_in_sec: 6703.874, numFiles_prod_in_sec: 6675, numFiles_temp_in_sec: 4530
id: d7cd6626-c334-4366-8bd0-e2b181126480, total_duration_in_sec: 2129.666, numFiles_prod_in_sec: 2115, numFiles_temp_in_sec: 675
id: d8b3ccd3-94af-44f3-ac92-1ce1933e008e, total_duration_in_sec: 2896.575, numFiles_prod_in_sec: 2880, numFiles_temp_in_sec: 405
id: d9a0e2f0-02b2-428b-a43d-d09617bcf2e2, total_duration_in_sec: 1392.623, numFiles_prod_in_sec: 1380, numFiles_temp_in_sec: 435
id: daae7477-b2de-4d7f-a1e6-e707f04dd95d, total_duration_in_sec: 6218.409, numFiles_prod_in_sec: 6180, numFiles_temp_in_sec: 1830
id: dab6c088-1426-4271-ba43-6978c4320079, total_duration_in_sec: 1137.114, numFiles_prod_in_sec: 1125, numFiles_temp_in_sec: 135
id: db1cdc42-f1a4-4850-b227-86fd7ad16198, total_duration_in_sec: 3483.056, numFiles_prod_in_sec: 3465, numFiles_temp_in_sec: 2625
id: dba07b54-46be-45d7-bf96-6842f0e01f57, total_duration_in_sec: 2718.078, numFiles_prod_in_sec: 2670, numFiles_temp_in_sec: 15
id: dcc73d11-3b08-4ab5-91ab-6405022c9b23, total_duration_in_sec: 2406.8, numFiles_prod_in_sec: 2385, numFiles_temp_in_sec: 510
id: dce64170-18fd-4d86-8749-6ee955d0eddd, total_duration_in_sec: 6587.833, numFiles_prod_in_sec: 6570, numFiles_temp_in_sec: 5010
id: dd18711e-7741-4009-b835-483714f206f7, total_duration_in_sec: 1476.881, numFiles_prod_in_sec: 1455, numFiles_temp_in_sec: 105
id: ddf497b1-6208-4d50-9aaf-c300b7c211bf, total_duration_in_sec: 1918.553, numFiles_prod_in_sec: 1905, numFiles_temp_in_sec: 645
id: de3b71ad-46b1-4c20-9258-eb984f59545f, total_duration_in_sec: 3616.155, numFiles_prod_in_sec: 3585, numFiles_temp_in_sec: 555
id: de64c28c-f2b6-41ea-be90-177dc509a726, total_duration_in_sec: 3662.583, numFiles_prod_in_sec: 3615, numFiles_temp_in_sec: 2550
id: de720db4-c48e-4877-9d5e-c89c17dd5155, total_duration_in_sec: 8758.69, numFiles_prod_in_sec: 8730, numFiles_temp_in_sec: 6780
id: de92f5ae-9408-43b8-9f3b-e203a0ddbfd6, total_duration_in_sec: 2271.412, numFiles_prod_in_sec: 2250, numFiles_temp_in_sec: 750
id: de95313f-df07-4425-9bc1-1914b21236fd, total_duration_in_sec: 2528.775, numFiles_prod_in_sec: 2505, numFiles_temp_in_sec: 525
id: df6c5bdb-8114-4978-b634-c27378eaf0ac, total_duration_in_sec: 1047.059, numFiles_prod_in_sec: 1035, numFiles_temp_in_sec: 15
id: df9a250e-c7c8-4608-8a60-95ad77343275, total_duration_in_sec: 6655.21, numFiles_prod_in_sec: 6585, numFiles_temp_in_sec: 3270
id: e0e7331f-b0c5-4e4f-afad-96c14065d5c7, total_duration_in_sec: 1534.02, numFiles_prod_in_sec: 1515, numFiles_temp_in_sec: 525
id: e107a548-f655-490b-86a3-e606464792f3, total_duration_in_sec: 2423.535, numFiles_prod_in_sec: 2400, numFiles_temp_in_sec: 1215
id: e124763d-c006-470c-baf8-0265535f2d6b, total_duration_in_sec: 1692.863, numFiles_prod_in_sec: 2985, numFiles_temp_in_sec: 1665
id: e153e9b8-7314-46b0-97a1-17f63b934c8d, total_duration_in_sec: 5873.64, numFiles_prod_in_sec: 5850, numFiles_temp_in_sec: 4485
id: e1d050d3-1a36-4b70-8b1b-2f2a140c6112, total_duration_in_sec: 5414.416, numFiles_prod_in_sec: 5385, numFiles_temp_in_sec: 885
id: e1ddfb79-ae05-4f63-8efa-ea4c7d8e38b7, total_duration_in_sec: 4384.415, numFiles_prod_in_sec: 4275, numFiles_temp_in_sec: 390
id: e1f93346-23ba-49f7-a815-dfc131cb0973, total_duration_in_sec: 3846.056, numFiles_prod_in_sec: 3780, numFiles_temp_in_sec: 510
id: e20584f8-75c5-4f19-a74b-45c336b6635a, total_duration_in_sec: 3450.221, numFiles_prod_in_sec: 3420, numFiles_temp_in_sec: 1845
id: e2406a5b-6bf6-4c24-991e-7923c6d2ef6e, total_duration_in_sec: 16820.579, numFiles_prod_in_sec: 16785, numFiles_temp_in_sec: 13875
id: e29ab8b0-a26f-427d-8bab-0fd36c851bf4, total_duration_in_sec: 4659.28, numFiles_prod_in_sec: 4560, numFiles_temp_in_sec: 330
id: e2b5de8a-4095-4825-8485-96f1da47e0a2, total_duration_in_sec: 3988.606, numFiles_prod_in_sec: 3975, numFiles_temp_in_sec: 840
id: e2d0f01b-9ffa-405e-b6be-b16a448cc016, total_duration_in_sec: 8157.735, numFiles_prod_in_sec: 8115, numFiles_temp_in_sec: 5895
id: e2da2341-7262-436e-913e-9de23f57309b, total_duration_in_sec: 5325.856, numFiles_prod_in_sec: 5310, numFiles_temp_in_sec: 2160
id: e3396268-8fd6-4970-861e-0f748eb02bb5, total_duration_in_sec: 2378.805, numFiles_prod_in_sec: 2355, numFiles_temp_in_sec: 1470
id: e381a22e-c47b-4052-9496-7b6875bf1289, total_duration_in_sec: 2442.234, numFiles_prod_in_sec: 2415, numFiles_temp_in_sec: 1650
id: e469d26a-e342-45b3-a84b-060a6a9c44c1, total_duration_in_sec: 5612.842, numFiles_prod_in_sec: 5595, numFiles_temp_in_sec: 3135
id: e48bc24f-c1e0-4457-9458-a8c6f94fc909, total_duration_in_sec: 3884.397, numFiles_prod_in_sec: 3870, numFiles_temp_in_sec: 1290
id: e4c90d55-d687-49b6-a2ca-cf588d9f0f0e, total_duration_in_sec: 2636.249, numFiles_prod_in_sec: 2625, numFiles_temp_in_sec: 750
id: e4d15f9e-af13-48bd-882a-c47dc0d296db, total_duration_in_sec: 2686.674, numFiles_prod_in_sec: 2655, numFiles_temp_in_sec: 270
id: e6a07a03-0ee5-4321-9a86-d7c5d63592dd, total_duration_in_sec: 5691.548, numFiles_prod_in_sec: 5595, numFiles_temp_in_sec: 1065
id: e7005c08-f538-43f3-a752-33b7f6488805, total_duration_in_sec: 4375.633, numFiles_prod_in_sec: 4290, numFiles_temp_in_sec: 75
id: e7da3682-62f2-4a63-a6c7-64459002a4c7, total_duration_in_sec: 8377.13, numFiles_prod_in_sec: 15000, numFiles_temp_in_sec: 8400
id: e8f68f47-3220-49f5-a0da-a698808f5209, total_duration_in_sec: 5738.475, numFiles_prod_in_sec: 5700, numFiles_temp_in_sec: 2685
id: ea39498e-bc3b-425b-b246-96aaf6ae59a8, total_duration_in_sec: 3776.508, numFiles_prod_in_sec: 3765, numFiles_temp_in_sec: 2430
id: ea40ab26-9495-415a-ab83-7188114ae98f, total_duration_in_sec: 6727.729, numFiles_prod_in_sec: 6675, numFiles_temp_in_sec: 5145
id: ea4f5872-fa51-42a1-9829-0f8400b55361, total_duration_in_sec: 6113.533, numFiles_prod_in_sec: 6075, numFiles_temp_in_sec: 4065
id: ea73d046-d94b-45ae-919f-81e4462d09fa, total_duration_in_sec: 1102.037, numFiles_prod_in_sec: 1080, numFiles_temp_in_sec: 75
id: eabbc7e1-d9be-483b-8d1b-41490ec7e97a, total_duration_in_sec: 3097.404, numFiles_prod_in_sec: 3075, numFiles_temp_in_sec: 765
id: eac24dce-eebf-4a46-9cc1-c431e11ffa3e, total_duration_in_sec: 5831.987, numFiles_prod_in_sec: 5745, numFiles_temp_in_sec: 4335
id: eb9ae26e-5d6d-4461-9d88-a9398fc44b93, total_duration_in_sec: 4725.527, numFiles_prod_in_sec: 4710, numFiles_temp_in_sec: 885
id: ec10d04d-49d1-4d91-ab98-e3a1459871c4, total_duration_in_sec: 8980.229, numFiles_prod_in_sec: 8940, numFiles_temp_in_sec: 6075
id: ec322cbf-3d0e-47c1-8214-d594dec5200c, total_duration_in_sec: 1852.258, numFiles_prod_in_sec: 1830, numFiles_temp_in_sec: 1035
id: ec681d34-b564-4128-83bc-386e35588ea6, total_duration_in_sec: 3302.728, numFiles_prod_in_sec: 3270, numFiles_temp_in_sec: 1470
id: ecd21289-e111-4972-b13f-50a3ded838fc, total_duration_in_sec: 1048.564, numFiles_prod_in_sec: 1035, numFiles_temp_in_sec: 165
id: ed05b642-a0fa-4949-a7b3-44cbdb69c67e, total_duration_in_sec: 5006.219, numFiles_prod_in_sec: 4950, numFiles_temp_in_sec: 4080
id: ed130121-55d9-4413-afb0-ec77b97114f5, total_duration_in_sec: 1989.598, numFiles_prod_in_sec: 1980, numFiles_temp_in_sec: 1110
id: ed555a40-5a9a-4a58-af10-58e313c95ce2, total_duration_in_sec: 6011.79, numFiles_prod_in_sec: 5730, numFiles_temp_in_sec: 1875
id: edbf1645-4c78-4638-9441-0c102589793f, total_duration_in_sec: 4224.248, numFiles_prod_in_sec: 4200, numFiles_temp_in_sec: 2130
id: ee040f89-0472-4eb6-9911-d83f4d916328, total_duration_in_sec: 2236.393, numFiles_prod_in_sec: 2220, numFiles_temp_in_sec: 525
id: ee213857-5bdb-4bbd-9bfd-24b274f6544f, total_duration_in_sec: 1181.189, numFiles_prod_in_sec: 1170, numFiles_temp_in_sec: 90
id: ee610aac-0848-42a3-a4fd-bdaecad5b7f3, total_duration_in_sec: 14324.065, numFiles_prod_in_sec: 14250, numFiles_temp_in_sec: 9855
id: ee9640b9-80a8-449c-b08d-684729f71547, total_duration_in_sec: 4328.507, numFiles_prod_in_sec: 4305, numFiles_temp_in_sec: 165
id: ef2bc835-45ee-496b-91d3-0b2a8678d56f, total_duration_in_sec: 2592.496, numFiles_prod_in_sec: 2550, numFiles_temp_in_sec: 1320
id: ef502f04-1186-406a-81b8-ef3c372efc78, total_duration_in_sec: 13608.274, numFiles_prod_in_sec: 13395, numFiles_temp_in_sec: 9300
id: ef71336a-a9a6-4491-b904-0303d296d0e4, total_duration_in_sec: 6004.354, numFiles_prod_in_sec: 5970, numFiles_temp_in_sec: 5175
id: f01943e3-89ff-4e8f-bb91-c430e156e693, total_duration_in_sec: 3040.741, numFiles_prod_in_sec: 3030, numFiles_temp_in_sec: 1050
id: f022a474-1da4-4160-be7d-2e12c5d08c96, total_duration_in_sec: 3200.786, numFiles_prod_in_sec: 3180, numFiles_temp_in_sec: 1995
id: f04f196f-3ba5-44a1-9258-6f387e4f0f8e, total_duration_in_sec: 7515.196, numFiles_prod_in_sec: 7440, numFiles_temp_in_sec: 3015
id: f111e376-da0e-4350-adf4-e897b41d4123, total_duration_in_sec: 4417.025, numFiles_prod_in_sec: 4395, numFiles_temp_in_sec: 3345
id: f1375068-2993-4177-8c89-fe5fa748ce0f, total_duration_in_sec: 2708.741, numFiles_prod_in_sec: 2685, numFiles_temp_in_sec: 1935
id: f15df739-7a55-4fb2-abd2-4224d65c9255, total_duration_in_sec: 2675.032, numFiles_prod_in_sec: 2655, numFiles_temp_in_sec: 1425
id: f193b0f7-3a10-41ce-8049-5d1f6a18afdb, total_duration_in_sec: 1543.937, numFiles_prod_in_sec: 2370, numFiles_temp_in_sec: 1530
id: f19d6f82-c4ff-47b3-82d9-a701900e5e3f, total_duration_in_sec: 7670.517, numFiles_prod_in_sec: 7605, numFiles_temp_in_sec: 4290
id: f1a18232-3b36-45f0-b918-ae103fffbdbb, total_duration_in_sec: 2800.825, numFiles_prod_in_sec: 2745, numFiles_temp_in_sec: 1395
id: f1cde559-f1a6-4fde-9199-ae7ce88cf3fc, total_duration_in_sec: 2199.046, numFiles_prod_in_sec: 2175, numFiles_temp_in_sec: 225
id: f2045673-3d22-4c2c-9ecf-dcc0d85f93e7, total_duration_in_sec: 3717.596, numFiles_prod_in_sec: 3705, numFiles_temp_in_sec: 1215
id: f283559a-89a2-4d8a-a598-cad8ab8293a9, total_duration_in_sec: 1415.893, numFiles_prod_in_sec: 1395, numFiles_temp_in_sec: 555
id: f2880dfb-240b-47b0-814f-75b3cce3c889, total_duration_in_sec: 3879.131, numFiles_prod_in_sec: 3840, numFiles_temp_in_sec: 2565
id: f28b81aa-2bc0-4c0c-b2c0-977811d12541, total_duration_in_sec: 3326.78, numFiles_prod_in_sec: 3315, numFiles_temp_in_sec: 435
id: f2b730e7-a9d1-4e8f-8f4b-0c1d4ebd1d61, total_duration_in_sec: 2474.594, numFiles_prod_in_sec: 2445, numFiles_temp_in_sec: 1035
id: f386263f-06bf-4222-859f-93c63b5acc2e, total_duration_in_sec: 2545.909, numFiles_prod_in_sec: 2535, numFiles_temp_in_sec: 360
id: f38d0180-ec79-4e8f-96b3-833f7a120e5a, total_duration_in_sec: 1200.252, numFiles_prod_in_sec: 1185, numFiles_temp_in_sec: 105
id: f39e7b59-9a0f-4659-8dfe-fec73a352ed1, total_duration_in_sec: 4026.438, numFiles_prod_in_sec: 3960, numFiles_temp_in_sec: 420
id: f51c2c89-cf69-4cdd-bbd1-7321aa14433d, total_duration_in_sec: 4520.279, numFiles_prod_in_sec: 4470, numFiles_temp_in_sec: 1800
id: f54ffdf2-4ed3-4358-b3d2-8aba788228ad, total_duration_in_sec: 13599.334, numFiles_prod_in_sec: 13470, numFiles_temp_in_sec: 12465
id: f56eecde-024a-4951-9855-8ef85726a935, total_duration_in_sec: 2110.739, numFiles_prod_in_sec: 2100, numFiles_temp_in_sec: 1110
id: f59c5185-a370-4b13-a205-7ba776796f33, total_duration_in_sec: 3708.197, numFiles_prod_in_sec: 3705, numFiles_temp_in_sec: 915
id: f5bac663-e47b-477e-a0b8-62dadd4b1d3f, total_duration_in_sec: 1259.061, numFiles_prod_in_sec: 1245, numFiles_temp_in_sec: 180
id: f5dc4d00-de24-4de8-bba7-e2700e151f1f, total_duration_in_sec: 2738.837, numFiles_prod_in_sec: 2715, numFiles_temp_in_sec: 1605
id: f63dbb44-6dd7-4337-8872-33012b0098cb, total_duration_in_sec: 2780.783, numFiles_prod_in_sec: 2700, numFiles_temp_in_sec: 255
id: f7747964-7dd8-4eb6-aed9-b68ca600d442, total_duration_in_sec: 2641.651, numFiles_prod_in_sec: 2625, numFiles_temp_in_sec: 390
id: f79a3a5e-f896-421e-aea4-3715bf333142, total_duration_in_sec: 5180.428, numFiles_prod_in_sec: 5160, numFiles_temp_in_sec: 2490
id: f99fa9e8-15ae-4786-bf81-db1ba81e3797, total_duration_in_sec: 4366.545, numFiles_prod_in_sec: 4350, numFiles_temp_in_sec: 2805
id: fa6fef19-9c90-406f-a681-e935fe6c96a1, total_duration_in_sec: 7136.299, numFiles_prod_in_sec: 7035, numFiles_temp_in_sec: 4755
id: faab02d7-229a-4d4c-8d20-d896f0295e89, total_duration_in_sec: 3920.711, numFiles_prod_in_sec: 3900, numFiles_temp_in_sec: 2730
id: fbc9c965-8492-4065-aa16-5e5caddb3095, total_duration_in_sec: 10267.668, numFiles_prod_in_sec: 10185, numFiles_temp_in_sec: 8340
id: fc3bf621-0b1d-4a31-a644-d199170cdfd1, total_duration_in_sec: 2288.717, numFiles_prod_in_sec: 2250, numFiles_temp_in_sec: 495
id: fc9a0197-8c61-4865-96bf-6e468f7563c3, total_duration_in_sec: 3681.479, numFiles_prod_in_sec: 3660, numFiles_temp_in_sec: 2580
id: fd4c82b8-1df1-4a70-9ace-6f94113153fb, total_duration_in_sec: 2916.359, numFiles_prod_in_sec: 2895, numFiles_temp_in_sec: 960
id: fe14ec53-83c7-4227-a546-f1508cebd446, total_duration_in_sec: 3082.142, numFiles_prod_in_sec: 3015, numFiles_temp_in_sec: 1350
id: fe4e8729-7206-4adc-bdae-394d7ebd3caa, total_duration_in_sec: 5588.602, numFiles_prod_in_sec: 5565, numFiles_temp_in_sec: 4470
id: ff0c6a16-4a0b-4ac0-aee7-74968e1eac42, total_duration_in_sec: 10530.309, numFiles_prod_in_sec: 10440, numFiles_temp_in_sec: 5775
id: ff110f25-6713-451e-b166-6b915d71188c, total_duration_in_sec: 2995.37, numFiles_prod_in_sec: 2970, numFiles_temp_in_sec: 1950
id: ff2ed1db-24b7-4a7a-9bbb-9663883d4303, total_duration_in_sec: 8308.353, numFiles_prod_in_sec: 8280, numFiles_temp_in_sec: 3990
id: ffe9c6a1-3f37-4c43-8fb7-1b24b20c84db, total_duration_in_sec: 3311.217, numFiles_prod_in_sec: 3300, numFiles_temp_in_sec: 1725
